reg,date_de_passage,sursaud_cl_age_corona,nbre_pass_corona,nbre_pass_tot,nbre_hospit_corona,nbre_pass_corona_h,nbre_pass_corona_f,nbre_pass_tot_h,nbre_pass_tot_f,nbre_hospit_corona_h,nbre_hospit_corona_f,nbre_acte_corona,nbre_acte_tot,nbre_acte_corona_h,nbre_acte_corona_f,nbre_acte_tot_h,nbre_acte_tot_f
2,2020-03-09,E,,,,,,,,,,,23.0,,,,
3,2020-03-09,0,,306.0,,,,159.0,147.0,,,,,,,,
3,2020-03-09,A,,91.0,,,,,,,,,,,,,
3,2020-03-09,B,,137.0,,,,,,,,,,,,,
3,2020-03-09,C,,55.0,,,,,,,,,,,,,
3,2020-03-09,D,,13.0,,,,,,,,,,,,,
3,2020-03-09,E,,10.0,,,,,,,,,,,,,
4,2020-03-09,0,2.0,549.0,1.0,1.0,1.0,288.0,261.0,1.0,,,,,,,
4,2020-03-09,A,,139.0,,,,,,,,,,,,,
4,2020-03-09,B,2.0,174.0,1.0,,,,,,,,,,,,
4,2020-03-09,C,,134.0,,,,,,,,,,,,,
4,2020-03-09,D,,38.0,,,,,,,,,,,,,
4,2020-03-09,E,,64.0,,,,,,,,,,,,,
6,2020-03-09,0,,122.0,,,,70.0,52.0,,,,,,,,
6,2020-03-09,A,,41.0,,,,,,,,,,,,,
6,2020-03-09,B,,58.0,,,,,,,,,,,,,
6,2020-03-09,C,,13.0,,,,,,,,,,,,,
6,2020-03-09,D,,4.0,,,,,,,,,,,,,
6,2020-03-09,E,,6.0,,,,,,,,,,,,,
7,2020-03-09,0,,28.0,,,,19.0,9.0,,,,,,,,
7,2020-03-09,A,,3.0,,,,,,,,,,,,,
7,2020-03-09,B,,10.0,,,,,,,,,,,,,
7,2020-03-09,C,,9.0,,,,,,,,,,,,,
7,2020-03-09,D,,1.0,,,,,,,,,,,,,
7,2020-03-09,E,,5.0,,,,,,,,,,,,,
8,2020-03-09,0,,43.0,,,,24.0,19.0,,,,,,,,
8,2020-03-09,A,,13.0,,,,,,,,,,,,,
8,2020-03-09,B,,14.0,,,,,,,,,,,,,
8,2020-03-09,C,,11.0,,,,,,,,,,,,,
8,2020-03-09,D,,2.0,,,,,,,,,,,,,
8,2020-03-09,E,,3.0,,,,,,,,,,,,,
11,2020-03-09,0,144.0,8124.0,48.0,66.0,78.0,4272.0,3848.0,24.0,24.0,15.0,2470.0,7.0,8.0,1123.0,1341.0
11,2020-03-09,A,4.0,1976.0,2.0,,,,,,,2.0,810.0,,,,
11,2020-03-09,B,77.0,3465.0,13.0,,,,,,,10.0,1038.0,,,,
11,2020-03-09,C,34.0,1468.0,14.0,,,,,,,2.0,383.0,,,,
11,2020-03-09,D,7.0,495.0,5.0,,,,,,,1.0,84.0,,,,
11,2020-03-09,E,22.0,719.0,14.0,,,,,,,,127.0,,,,
24,2020-03-09,0,4.0,1787.0,1.0,1.0,3.0,893.0,892.0,,1.0,1.0,517.0,,1.0,242.0,275.0
24,2020-03-09,A,1.0,425.0,,,,,,,,,116.0,,,,
24,2020-03-09,B,2.0,657.0,,,,,,,,1.0,278.0,,,,
24,2020-03-09,C,,304.0,,,,,,,,,80.0,,,,
24,2020-03-09,D,,166.0,,,,,,,,,18.0,,,,
24,2020-03-09,E,1.0,235.0,1.0,,,,,,,,25.0,,,,
27,2020-03-09,0,52.0,2095.0,13.0,20.0,32.0,1078.0,1017.0,6.0,7.0,3.0,348.0,2.0,1.0,148.0,199.0
27,2020-03-09,A,7.0,361.0,,,,,,,,1.0,71.0,,,,
27,2020-03-09,B,24.0,779.0,5.0,,,,,,,1.0,176.0,,,,
27,2020-03-09,C,12.0,399.0,3.0,,,,,,,1.0,63.0,,,,
27,2020-03-09,D,3.0,184.0,1.0,,,,,,,,18.0,,,,
27,2020-03-09,E,6.0,372.0,4.0,,,,,,,,20.0,,,,
28,2020-03-09,0,10.0,2543.0,1.0,2.0,8.0,1276.0,1264.0,1.0,,,676.0,,,279.0,397.0
28,2020-03-09,A,1.0,649.0,,,,,,,,,216.0,,,,
28,2020-03-09,B,,943.0,,,,,,,,,331.0,,,,
28,2020-03-09,C,2.0,445.0,,,,,,,,,82.0,,,,
28,2020-03-09,D,6.0,186.0,1.0,,,,,,,,16.0,,,,
28,2020-03-09,E,1.0,320.0,,,,,,,,,31.0,,,,
32,2020-03-09,0,42.0,3825.0,6.0,22.0,20.0,1963.0,1862.0,3.0,3.0,3.0,1732.0,1.0,2.0,750.0,982.0
32,2020-03-09,A,3.0,1023.0,,,,,,,,,568.0,,,,
32,2020-03-09,B,19.0,1430.0,2.0,,,,,,,1.0,855.0,,,,
32,2020-03-09,C,9.0,662.0,2.0,,,,,,,2.0,203.0,,,,
32,2020-03-09,D,8.0,277.0,1.0,,,,,,,,45.0,,,,
32,2020-03-09,E,3.0,432.0,1.0,,,,,,,,52.0,,,,
44,2020-03-09,0,41.0,3493.0,20.0,20.0,21.0,1814.0,1677.0,10.0,10.0,15.0,775.0,7.0,8.0,335.0,440.0
44,2020-03-09,A,3.0,781.0,1.0,,,,,,,3.0,216.0,,,,
44,2020-03-09,B,11.0,1211.0,,,,,,,,5.0,357.0,,,,
44,2020-03-09,C,10.0,664.0,3.0,,,,,,,4.0,117.0,,,,
44,2020-03-09,D,6.0,304.0,5.0,,,,,,,1.0,29.0,,,,
44,2020-03-09,E,11.0,533.0,11.0,,,,,,,2.0,56.0,,,,
52,2020-03-09,0,42.0,1861.0,8.0,19.0,23.0,980.0,880.0,4.0,4.0,,652.0,,,316.0,336.0
52,2020-03-09,A,8.0,450.0,,,,,,,,,173.0,,,,
52,2020-03-09,B,22.0,657.0,3.0,,,,,,,,313.0,,,,
52,2020-03-09,C,7.0,320.0,1.0,,,,,,,,81.0,,,,
52,2020-03-09,D,2.0,149.0,1.0,,,,,,,,26.0,,,,
52,2020-03-09,E,3.0,285.0,3.0,,,,,,,,57.0,,,,
53,2020-03-09,0,28.0,2107.0,,11.0,17.0,1102.0,1005.0,,,,500.0,,,222.0,278.0
53,2020-03-09,A,24.0,479.0,,,,,,,,,125.0,,,,
53,2020-03-09,B,2.0,737.0,,,,,,,,,245.0,,,,
53,2020-03-09,C,1.0,380.0,,,,,,,,,71.0,,,,
53,2020-03-09,D,,175.0,,,,,,,,,18.0,,,,
53,2020-03-09,E,1.0,336.0,,,,,,,,,41.0,,,,
75,2020-03-09,0,29.0,3841.0,2.0,11.0,18.0,2035.0,1806.0,1.0,1.0,15.0,1598.0,11.0,4.0,705.0,893.0
75,2020-03-09,A,6.0,619.0,,,,,,,,1.0,412.0,,,,
75,2020-03-09,B,9.0,1370.0,1.0,,,,,,,11.0,769.0,,,,
75,2020-03-09,C,12.0,777.0,,,,,,,,3.0,254.0,,,,
75,2020-03-09,D,1.0,397.0,,,,,,,,,72.0,,,,
75,2020-03-09,E,1.0,678.0,1.0,,,,,,,,90.0,,,,
76,2020-03-09,0,12.0,4201.0,7.0,3.0,9.0,2168.0,2033.0,1.0,6.0,,500.0,,,218.0,282.0
76,2020-03-09,A,2.0,966.0,1.0,,,,,,,,168.0,,,,
76,2020-03-09,B,5.0,1538.0,2.0,,,,,,,,217.0,,,,
76,2020-03-09,C,2.0,779.0,1.0,,,,,,,,64.0,,,,
76,2020-03-09,D,1.0,351.0,1.0,,,,,,,,19.0,,,,
76,2020-03-09,E,2.0,567.0,2.0,,,,,,,,32.0,,,,
84,2020-03-09,0,25.0,5411.0,14.0,4.0,21.0,2860.0,2551.0,3.0,11.0,3.0,1164.0,1.0,2.0,520.0,638.0
84,2020-03-09,A,2.0,1135.0,1.0,,,,,,,,263.0,,,,
84,2020-03-09,B,12.0,2163.0,7.0,,,,,,,1.0,586.0,,,,
84,2020-03-09,C,8.0,1036.0,4.0,,,,,,,,169.0,,,,
84,2020-03-09,D,1.0,440.0,1.0,,,,,,,1.0,44.0,,,,
84,2020-03-09,E,2.0,637.0,1.0,,,,,,,,96.0,,,,
93,2020-03-09,0,72.0,4212.0,35.0,32.0,40.0,2208.0,2004.0,20.0,15.0,11.0,1069.0,5.0,6.0,468.0,601.0
93,2020-03-09,A,4.0,977.0,3.0,,,,,,,4.0,374.0,,,,
93,2020-03-09,B,28.0,1529.0,7.0,,,,,,,6.0,395.0,,,,
93,2020-03-09,C,20.0,788.0,7.0,,,,,,,1.0,156.0,,,,
93,2020-03-09,D,7.0,308.0,6.0,,,,,,,,42.0,,,,
93,2020-03-09,E,13.0,610.0,12.0,,,,,,,,97.0,,,,
94,2020-03-09,0,13.0,216.0,13.0,4.0,9.0,112.0,104.0,4.0,9.0,1.0,106.0,1.0,,31.0,61.0
94,2020-03-09,A,3.0,37.0,3.0,,,,,,,,27.0,,,,
94,2020-03-09,B,6.0,75.0,6.0,,,,,,,,47.0,,,,
94,2020-03-09,C,2.0,55.0,2.0,,,,,,,,23.0,,,,
94,2020-03-09,D,2.0,24.0,2.0,,,,,,,,7.0,,,,
94,2020-03-09,E,,25.0,,,,,,,,1.0,2.0,,,,
1,2020-03-10,0,,261.0,,,,122.0,139.0,,,,,,,,
1,2020-03-10,A,,59.0,,,,,,,,,,,,,
1,2020-03-10,B,,111.0,,,,,,,,,,,,,
1,2020-03-10,C,,44.0,,,,,,,,,,,,,
1,2020-03-10,D,,19.0,,,,,,,,,,,,,
1,2020-03-10,E,,28.0,,,,,,,,,,,,,
2,2020-03-10,0,,,,,,,,,,,158.0,,,67.0,91.0
2,2020-03-10,A,,,,,,,,,,,30.0,,,,
2,2020-03-10,B,,,,,,,,,,,49.0,,,,
2,2020-03-10,C,,,,,,,,,,,38.0,,,,
2,2020-03-10,D,,,,,,,,,,,15.0,,,,
2,2020-03-10,E,,,,,,,,,,,26.0,,,,
3,2020-03-10,0,,285.0,,,,132.0,153.0,,,,,,,,
3,2020-03-10,A,,89.0,,,,,,,,,,,,,
3,2020-03-10,B,,130.0,,,,,,,,,,,,,
3,2020-03-10,C,,45.0,,,,,,,,,,,,,
3,2020-03-10,D,,10.0,,,,,,,,,,,,,
3,2020-03-10,E,,11.0,,,,,,,,,,,,,
4,2020-03-10,0,7.0,486.0,7.0,5.0,2.0,282.0,204.0,5.0,2.0,,,,,,
4,2020-03-10,A,,135.0,,,,,,,,,,,,,
4,2020-03-10,B,5.0,163.0,5.0,,,,,,,,,,,,
4,2020-03-10,C,2.0,110.0,2.0,,,,,,,,,,,,
4,2020-03-10,D,,29.0,,,,,,,,,,,,,
4,2020-03-10,E,,49.0,,,,,,,,,,,,,
6,2020-03-10,0,,140.0,,,,81.0,59.0,,,,,,,,
6,2020-03-10,A,,58.0,,,,,,,,,,,,,
6,2020-03-10,B,,52.0,,,,,,,,,,,,,
6,2020-03-10,C,,23.0,,,,,,,,,,,,,
6,2020-03-10,D,,3.0,,,,,,,,,,,,,
6,2020-03-10,E,,4.0,,,,,,,,,,,,,
7,2020-03-10,0,,22.0,,,,18.0,4.0,,,,,,,,
7,2020-03-10,A,,,,,,,,,,,,,,,
7,2020-03-10,B,,12.0,,,,,,,,,,,,,
7,2020-03-10,C,,7.0,,,,,,,,,,,,,
7,2020-03-10,D,,2.0,,,,,,,,,,,,,
7,2020-03-10,E,,1.0,,,,,,,,,,,,,
8,2020-03-10,0,,24.0,,,,12.0,12.0,,,,,,,,
8,2020-03-10,A,,2.0,,,,,,,,,,,,,
8,2020-03-10,B,,10.0,,,,,,,,,,,,,
8,2020-03-10,C,,5.0,,,,,,,,,,,,,
8,2020-03-10,D,,3.0,,,,,,,,,,,,,
8,2020-03-10,E,,4.0,,,,,,,,,,,,,
11,2020-03-10,0,161.0,7439.0,52.0,72.0,89.0,3931.0,3508.0,32.0,20.0,26.0,2088.0,10.0,16.0,873.0,1206.0
11,2020-03-10,A,2.0,1779.0,,,,,,,,4.0,652.0,,,,
11,2020-03-10,B,76.0,3206.0,12.0,,,,,,,20.0,947.0,,,,
11,2020-03-10,C,48.0,1366.0,14.0,,,,,,,2.0,319.0,,,,
11,2020-03-10,D,14.0,421.0,10.0,,,,,,,,64.0,,,,
11,2020-03-10,E,21.0,667.0,16.0,,,,,,,,89.0,,,,
24,2020-03-10,0,2.0,1557.0,1.0,2.0,,793.0,764.0,1.0,,1.0,467.0,,1.0,199.0,268.0
24,2020-03-10,A,,349.0,,,,,,,,,102.0,,,,
24,2020-03-10,B,1.0,584.0,,,,,,,,,275.0,,,,
24,2020-03-10,C,,272.0,,,,,,,,,62.0,,,,
24,2020-03-10,D,1.0,119.0,1.0,,,,,,,,7.0,,,,
24,2020-03-10,E,,233.0,,,,,,,,1.0,19.0,,,,
27,2020-03-10,0,47.0,1789.0,28.0,25.0,22.0,926.0,863.0,13.0,15.0,5.0,334.0,1.0,4.0,139.0,195.0
27,2020-03-10,A,1.0,269.0,,,,,,,,1.0,89.0,,,,
27,2020-03-10,B,12.0,690.0,3.0,,,,,,,2.0,167.0,,,,
27,2020-03-10,C,10.0,339.0,5.0,,,,,,,,47.0,,,,
27,2020-03-10,D,2.0,176.0,1.0,,,,,,,1.0,14.0,,,,
27,2020-03-10,E,22.0,315.0,19.0,,,,,,,1.0,16.0,,,,
28,2020-03-10,0,18.0,2349.0,1.0,6.0,12.0,1204.0,1145.0,1.0,,7.0,652.0,2.0,5.0,285.0,367.0
28,2020-03-10,A,1.0,574.0,,,,,,,,1.0,172.0,,,,
28,2020-03-10,B,7.0,865.0,,,,,,,,5.0,345.0,,,,
28,2020-03-10,C,3.0,418.0,1.0,,,,,,,1.0,90.0,,,,
28,2020-03-10,D,6.0,185.0,,,,,,,,,16.0,,,,
28,2020-03-10,E,1.0,307.0,,,,,,,,,29.0,,,,
32,2020-03-10,0,41.0,3456.0,10.0,18.0,23.0,1700.0,1756.0,4.0,6.0,4.0,1412.0,2.0,2.0,654.0,758.0
32,2020-03-10,A,6.0,919.0,,,,,,,,,470.0,,,,
32,2020-03-10,B,16.0,1334.0,,,,,,,,4.0,716.0,,,,
32,2020-03-10,C,8.0,560.0,3.0,,,,,,,,145.0,,,,
32,2020-03-10,D,5.0,231.0,2.0,,,,,,,,24.0,,,,
32,2020-03-10,E,6.0,410.0,5.0,,,,,,,,51.0,,,,
44,2020-03-10,0,64.0,3219.0,30.0,26.0,38.0,1688.0,1531.0,13.0,17.0,24.0,740.0,9.0,15.0,329.0,410.0
44,2020-03-10,A,3.0,701.0,,,,,,,,3.0,197.0,,,,
44,2020-03-10,B,21.0,1137.0,7.0,,,,,,,12.0,328.0,,,,
44,2020-03-10,C,17.0,616.0,6.0,,,,,,,6.0,106.0,,,,
44,2020-03-10,D,10.0,267.0,7.0,,,,,,,2.0,43.0,,,,
44,2020-03-10,E,13.0,498.0,10.0,,,,,,,1.0,60.0,,,,
52,2020-03-10,0,36.0,1744.0,7.0,18.0,18.0,972.0,772.0,4.0,3.0,2.0,587.0,1.0,1.0,248.0,337.0
52,2020-03-10,A,4.0,397.0,,,,,,,,,136.0,,,,
52,2020-03-10,B,13.0,656.0,,,,,,,,,287.0,,,,
52,2020-03-10,C,11.0,324.0,1.0,,,,,,,1.0,88.0,,,,
52,2020-03-10,D,4.0,121.0,3.0,,,,,,,,20.0,,,,
52,2020-03-10,E,4.0,245.0,3.0,,,,,,,1.0,54.0,,,,
53,2020-03-10,0,56.0,2040.0,1.0,19.0,37.0,1016.0,1024.0,1.0,,,410.0,,,206.0,204.0
53,2020-03-10,A,24.0,438.0,1.0,,,,,,,,87.0,,,,
53,2020-03-10,B,13.0,738.0,,,,,,,,,207.0,,,,
53,2020-03-10,C,10.0,382.0,,,,,,,,,62.0,,,,
53,2020-03-10,D,3.0,151.0,,,,,,,,,10.0,,,,
53,2020-03-10,E,6.0,331.0,,,,,,,,,43.0,,,,
75,2020-03-10,0,39.0,3719.0,5.0,17.0,22.0,1972.0,1747.0,1.0,4.0,15.0,1531.0,6.0,9.0,638.0,893.0
75,2020-03-10,A,7.0,686.0,,,,,,,,2.0,378.0,,,,
75,2020-03-10,B,16.0,1310.0,2.0,,,,,,,11.0,740.0,,,,
75,2020-03-10,C,10.0,696.0,,,,,,,,2.0,250.0,,,,
75,2020-03-10,D,4.0,351.0,1.0,,,,,,,,68.0,,,,
75,2020-03-10,E,2.0,676.0,2.0,,,,,,,,95.0,,,,
76,2020-03-10,0,22.0,3818.0,13.0,11.0,11.0,1974.0,1844.0,8.0,5.0,1.0,499.0,1.0,,206.0,293.0
76,2020-03-10,A,2.0,831.0,,,,,,,,,156.0,,,,
76,2020-03-10,B,6.0,1398.0,2.0,,,,,,,1.0,218.0,,,,
76,2020-03-10,C,7.0,699.0,4.0,,,,,,,,76.0,,,,
76,2020-03-10,D,4.0,335.0,4.0,,,,,,,,12.0,,,,
76,2020-03-10,E,3.0,555.0,3.0,,,,,,,,37.0,,,,
84,2020-03-10,0,23.0,4779.0,14.0,12.0,11.0,2464.0,2315.0,10.0,4.0,5.0,1113.0,2.0,3.0,481.0,631.0
84,2020-03-10,A,,994.0,,,,,,,,1.0,232.0,,,,
84,2020-03-10,B,10.0,1937.0,6.0,,,,,,,3.0,573.0,,,,
84,2020-03-10,C,9.0,919.0,6.0,,,,,,,1.0,158.0,,,,
84,2020-03-10,D,,350.0,,,,,,,,,42.0,,,,
84,2020-03-10,E,4.0,579.0,2.0,,,,,,,,106.0,,,,
93,2020-03-10,0,41.0,3569.0,22.0,19.0,22.0,1936.0,1632.0,13.0,9.0,8.0,974.0,4.0,4.0,435.0,539.0
93,2020-03-10,A,1.0,844.0,1.0,,,,,,,3.0,322.0,,,,
93,2020-03-10,B,16.0,1256.0,4.0,,,,,,,4.0,381.0,,,,
93,2020-03-10,C,11.0,633.0,4.0,,,,,,,1.0,136.0,,,,
93,2020-03-10,D,1.0,299.0,1.0,,,,,,,,45.0,,,,
93,2020-03-10,E,12.0,537.0,12.0,,,,,,,,88.0,,,,
94,2020-03-10,0,14.0,186.0,14.0,9.0,5.0,92.0,94.0,9.0,5.0,,82.0,,,16.0,49.0
94,2020-03-10,A,1.0,26.0,1.0,,,,,,,,17.0,,,,
94,2020-03-10,B,8.0,72.0,8.0,,,,,,,,40.0,,,,
94,2020-03-10,C,4.0,43.0,4.0,,,,,,,,20.0,,,,
94,2020-03-10,D,,16.0,,,,,,,,,2.0,,,,
94,2020-03-10,E,1.0,29.0,1.0,,,,,,,,1.0,,,,
1,2020-03-11,0,,284.0,,,,124.0,159.0,,,,,,,,
1,2020-03-11,A,,68.0,,,,,,,,,,,,,
1,2020-03-11,B,,104.0,,,,,,,,,,,,,
1,2020-03-11,C,,66.0,,,,,,,,,,,,,
1,2020-03-11,D,,19.0,,,,,,,,,,,,,
1,2020-03-11,E,,27.0,,,,,,,,,,,,,
2,2020-03-11,0,,,,,,,,,,,143.0,,,57.0,86.0
2,2020-03-11,A,,,,,,,,,,,41.0,,,,
2,2020-03-11,B,,,,,,,,,,,44.0,,,,
2,2020-03-11,C,,,,,,,,,,,28.0,,,,
2,2020-03-11,D,,,,,,,,,,,6.0,,,,
2,2020-03-11,E,,,,,,,,,,,24.0,,,,
3,2020-03-11,0,,297.0,,,,150.0,147.0,,,,,,,,
3,2020-03-11,A,,94.0,,,,,,,,,,,,,
3,2020-03-11,B,,137.0,,,,,,,,,,,,,
3,2020-03-11,C,,42.0,,,,,,,,,,,,,
3,2020-03-11,D,,15.0,,,,,,,,,,,,,
3,2020-03-11,E,,9.0,,,,,,,,,,,,,
4,2020-03-11,0,12.0,481.0,11.0,8.0,4.0,277.0,204.0,7.0,4.0,,,,,,
4,2020-03-11,A,1.0,120.0,1.0,,,,,,,,,,,,
4,2020-03-11,B,3.0,166.0,3.0,,,,,,,,,,,,
4,2020-03-11,C,5.0,101.0,4.0,,,,,,,,,,,,
4,2020-03-11,D,1.0,38.0,1.0,,,,,,,,,,,,
4,2020-03-11,E,2.0,56.0,2.0,,,,,,,,,,,,
6,2020-03-11,0,,110.0,,,,58.0,52.0,,,,,,,,
6,2020-03-11,A,,47.0,,,,,,,,,,,,,
6,2020-03-11,B,,41.0,,,,,,,,,,,,,
6,2020-03-11,C,,11.0,,,,,,,,,,,,,
6,2020-03-11,D,,7.0,,,,,,,,,,,,,
6,2020-03-11,E,,4.0,,,,,,,,,,,,,
7,2020-03-11,0,,37.0,,,,22.0,15.0,,,,,,,,
7,2020-03-11,A,,6.0,,,,,,,,,,,,,
7,2020-03-11,B,,17.0,,,,,,,,,,,,,
7,2020-03-11,C,,7.0,,,,,,,,,,,,,
7,2020-03-11,D,,4.0,,,,,,,,,,,,,
7,2020-03-11,E,,3.0,,,,,,,,,,,,,
8,2020-03-11,0,,28.0,,,,14.0,14.0,,,,,,,,
8,2020-03-11,A,,7.0,,,,,,,,,,,,,
8,2020-03-11,B,,13.0,,,,,,,,,,,,,
8,2020-03-11,C,,6.0,,,,,,,,,,,,,
8,2020-03-11,D,,2.0,,,,,,,,,,,,,
8,2020-03-11,E,,,,,,,,,,,,,,,
11,2020-03-11,0,194.0,7385.0,55.0,83.0,111.0,3934.0,3447.0,29.0,26.0,57.0,2106.0,21.0,36.0,972.0,1130.0
11,2020-03-11,A,1.0,1793.0,1.0,,,,,,,8.0,623.0,,,,
11,2020-03-11,B,107.0,3171.0,11.0,,,,,,,31.0,947.0,,,,
11,2020-03-11,C,51.0,1355.0,22.0,,,,,,,14.0,342.0,,,,
11,2020-03-11,D,14.0,439.0,5.0,,,,,,,1.0,80.0,,,,
11,2020-03-11,E,21.0,627.0,16.0,,,,,,,3.0,99.0,,,,
24,2020-03-11,0,4.0,1491.0,,1.0,3.0,738.0,753.0,,,1.0,478.0,1.0,,207.0,271.0
24,2020-03-11,A,,353.0,,,,,,,,,104.0,,,,
24,2020-03-11,B,2.0,519.0,,,,,,,,1.0,285.0,,,,
24,2020-03-11,C,2.0,267.0,,,,,,,,,56.0,,,,
24,2020-03-11,D,,126.0,,,,,,,,,18.0,,,,
24,2020-03-11,E,,226.0,,,,,,,,,15.0,,,,
27,2020-03-11,0,58.0,1749.0,16.0,26.0,32.0,922.0,827.0,8.0,8.0,5.0,341.0,4.0,1.0,148.0,190.0
27,2020-03-11,A,3.0,317.0,1.0,,,,,,,1.0,90.0,,,,
27,2020-03-11,B,31.0,603.0,2.0,,,,,,,1.0,163.0,,,,
27,2020-03-11,C,13.0,348.0,2.0,,,,,,,2.0,52.0,,,,
27,2020-03-11,D,4.0,169.0,4.0,,,,,,,,11.0,,,,
27,2020-03-11,E,7.0,312.0,7.0,,,,,,,1.0,22.0,,,,
28,2020-03-11,0,18.0,2221.0,2.0,11.0,7.0,1144.0,1077.0,1.0,1.0,7.0,633.0,3.0,4.0,278.0,354.0
28,2020-03-11,A,2.0,522.0,1.0,,,,,,,1.0,179.0,,,,
28,2020-03-11,B,6.0,847.0,,,,,,,,5.0,307.0,,,,
28,2020-03-11,C,5.0,378.0,1.0,,,,,,,1.0,94.0,,,,
28,2020-03-11,D,3.0,174.0,,,,,,,,,20.0,,,,
28,2020-03-11,E,2.0,300.0,,,,,,,,,33.0,,,,
32,2020-03-11,0,42.0,3291.0,13.0,19.0,23.0,1655.0,1636.0,8.0,5.0,11.0,1488.0,6.0,5.0,678.0,810.0
32,2020-03-11,A,4.0,858.0,,,,,,,,1.0,453.0,,,,
32,2020-03-11,B,16.0,1240.0,3.0,,,,,,,9.0,748.0,,,,
32,2020-03-11,C,11.0,539.0,3.0,,,,,,,,184.0,,,,
32,2020-03-11,D,6.0,232.0,4.0,,,,,,,1.0,44.0,,,,
32,2020-03-11,E,5.0,422.0,3.0,,,,,,,,53.0,,,,
44,2020-03-11,0,76.0,3137.0,36.0,35.0,41.0,1646.0,1490.0,20.0,16.0,30.0,732.0,15.0,15.0,319.0,411.0
44,2020-03-11,A,9.0,678.0,3.0,,,,,,,3.0,220.0,,,,
44,2020-03-11,B,15.0,1074.0,3.0,,,,,,,17.0,305.0,,,,
44,2020-03-11,C,22.0,593.0,11.0,,,,,,,6.0,117.0,,,,
44,2020-03-11,D,13.0,279.0,7.0,,,,,,,2.0,33.0,,,,
44,2020-03-11,E,17.0,513.0,12.0,,,,,,,2.0,55.0,,,,
52,2020-03-11,0,49.0,1748.0,9.0,27.0,22.0,900.0,848.0,6.0,3.0,2.0,599.0,,2.0,263.0,334.0
52,2020-03-11,A,4.0,385.0,,,,,,,,,144.0,,,,
52,2020-03-11,B,25.0,611.0,1.0,,,,,,,1.0,273.0,,,,
52,2020-03-11,C,10.0,322.0,2.0,,,,,,,1.0,82.0,,,,
52,2020-03-11,D,7.0,159.0,4.0,,,,,,,,35.0,,,,
52,2020-03-11,E,3.0,271.0,2.0,,,,,,,,63.0,,,,
53,2020-03-11,0,53.0,1926.0,,22.0,31.0,990.0,936.0,,,1.0,387.0,,1.0,167.0,220.0
53,2020-03-11,A,20.0,419.0,,,,,,,,,85.0,,,,
53,2020-03-11,B,17.0,687.0,,,,,,,,1.0,177.0,,,,
53,2020-03-11,C,11.0,375.0,,,,,,,,,69.0,,,,
53,2020-03-11,D,4.0,183.0,,,,,,,,,12.0,,,,
53,2020-03-11,E,1.0,261.0,,,,,,,,,44.0,,,,
75,2020-03-11,0,139.0,3640.0,4.0,73.0,66.0,1889.0,1751.0,2.0,2.0,32.0,1494.0,18.0,14.0,662.0,832.0
75,2020-03-11,A,34.0,709.0,,,,,,,,6.0,345.0,,,,
75,2020-03-11,B,66.0,1239.0,,,,,,,,16.0,701.0,,,,
75,2020-03-11,C,31.0,768.0,,,,,,,,7.0,247.0,,,,
75,2020-03-11,D,3.0,320.0,1.0,,,,,,,1.0,78.0,,,,
75,2020-03-11,E,5.0,604.0,3.0,,,,,,,2.0,123.0,,,,
76,2020-03-11,0,32.0,3832.0,9.0,20.0,12.0,2026.0,1806.0,8.0,1.0,1.0,446.0,1.0,,182.0,264.0
76,2020-03-11,A,3.0,871.0,1.0,,,,,,,,133.0,,,,
76,2020-03-11,B,16.0,1388.0,1.0,,,,,,,1.0,190.0,,,,
76,2020-03-11,C,10.0,722.0,4.0,,,,,,,,72.0,,,,
76,2020-03-11,D,,341.0,,,,,,,,,19.0,,,,
76,2020-03-11,E,3.0,510.0,3.0,,,,,,,,32.0,,,,
84,2020-03-11,0,40.0,5070.0,13.0,25.0,15.0,2710.0,2360.0,10.0,3.0,23.0,1200.0,16.0,7.0,529.0,656.0
84,2020-03-11,A,2.0,1041.0,,,,,,,,2.0,237.0,,,,
84,2020-03-11,B,25.0,2066.0,7.0,,,,,,,17.0,629.0,,,,
84,2020-03-11,C,4.0,921.0,,,,,,,,4.0,163.0,,,,
84,2020-03-11,D,3.0,409.0,1.0,,,,,,,,54.0,,,,
84,2020-03-11,E,6.0,633.0,5.0,,,,,,,,109.0,,,,
93,2020-03-11,0,52.0,3602.0,43.0,26.0,26.0,1912.0,1690.0,22.0,21.0,8.0,893.0,2.0,6.0,356.0,537.0
93,2020-03-11,A,12.0,848.0,12.0,,,,,,,2.0,273.0,,,,
93,2020-03-11,B,18.0,1217.0,15.0,,,,,,,5.0,369.0,,,,
93,2020-03-11,C,7.0,696.0,4.0,,,,,,,1.0,119.0,,,,
93,2020-03-11,D,7.0,324.0,6.0,,,,,,,,49.0,,,,
93,2020-03-11,E,8.0,517.0,6.0,,,,,,,,81.0,,,,
94,2020-03-11,0,19.0,199.0,19.0,5.0,14.0,107.0,92.0,5.0,14.0,,86.0,,,26.0,49.0
94,2020-03-11,A,3.0,34.0,3.0,,,,,,,,22.0,,,,
94,2020-03-11,B,13.0,72.0,13.0,,,,,,,,40.0,,,,
94,2020-03-11,C,3.0,39.0,3.0,,,,,,,,16.0,,,,
94,2020-03-11,D,,23.0,,,,,,,,,2.0,,,,
94,2020-03-11,E,,31.0,,,,,,,,,5.0,,,,
1,2020-03-12,0,,295.0,,,,142.0,153.0,,,,,,,,
1,2020-03-12,A,,85.0,,,,,,,,,,,,,
